user,latitude,longitude,date,day_of_week,hour,categoria
User_2465,-15.798144,-48.128133,2018-07-14,Thursday,23,car_repair
User_1441,-30.036367,-51.204152,2018-07-14,Thursday,23,storage
User_187,-12.984614,-38.473157,2018-07-14,Thursday,23,cemetery
User_3127,-15.893867,-52.258616,2018-07-12,Thursday,22,place_of_worship
User_2321,-19.841984,-43.989435,2018-07-11,Thursday,23,local_government_office
User_5010,-8.149257,-34.930595,2018-07-12,Thursday,23,restaurant
User_3005,-3.078233,-60.067149,2018-07-12,Thursday,21,park
User_4153,-23.487974,-46.60911,2018-07-12,Thursday,20,movie_rental
User_102,-20.389581,-43.500901,2018-07-12,Thursday,23,bar
User_1635,-27.523484,-48.633764,2018-07-12,Thursday,15,car_dealer
User_489,-19.960258,-43.95717,2018-07-12,Thursday,23,school
User_2218,-23.107336,-45.704031,2018-07-12,Thursday,21,bank
User_4912,-22.99997,-43.334004,2018-07-12,Thursday,21,restaurant
User_3727,-25.456724,-49.127967,2018-07-12,Thursday,20,convenience_store
User_1835,-8.120931,-34.903921,2018-07-12,Thursday,21,school
User_2009,-8.189268,-34.953074,2018-07-12,Thursday,21,car_dealer
User_4059,-7.136383,-34.852931,2018-07-12,Thursday,21,car_repair
User_4769,-18.293127,-43.00879,2018-07-12,Thursday,21,restaurant
User_732,-14.212866,-41.675546,2018-07-12,Thursday,16,hospital
User_1228,-27.656233,-48.513719,2018-07-12,Thursday,22,place_of_worship
User_2994,-20.304451,-43.480579,2018-07-12,Thursday,22,beauty_salon
User_2789,-23.538583,-46.433918,2018-07-12,Thursday,23,store
User_1164,-22.850018,-43.241219,2018-07-12,Thursday,23,gas_station
User_2334,-18.892959,-41.952031,2018-07-12,Thursday,20,travel_agency
User_3023,-29.992158,-51.078785,2018-07-12,Thursday,18,cultural_venue
User_4684,-2.544102,-44.288598,2018-07-11,Thursday,23,convenience_store
User_5515,-5.535583,-47.480427,2018-07-11,Thursday,23,grocery_or_supermarket
User_3939,-23.56985,-46.740746,2018-07-11,Thursday,14,bar
User_638,-13.269736,-39.661555,2018-07-11,Thursday,15,home_goods_store
User_4148,-23.280766,-51.198045,2018-07-12,Thursday,22,store
User_1893,-4.5699,-44.599448,2018-07-11,Thursday,23,store
User_520,-30.037448,-51.19258,2018-07-12,Thursday,20,painter
User_4301,-20.479081,-54.573004,2018-07-12,Thursday,22,beauty_salon
User_5278,-16.753439,-49.30426,2018-07-12,Thursday,23,gas_station
User_3710,-23.54758,-46.908279,2018-07-12,Thursday,23,lodging
User_5929,-23.533202,-46.453809,2018-07-12,Thursday,23,cafe
User_5547,-15.79054,-47.886212,2018-07-11,Thursday,12,restaurant
User_3876,-12.951057,-38.427276,2018-07-11,Friday,10,bus_station
User_9,-19.924959,-43.93727,2018-07-11,Friday,10,restaurant
User_4500,-23.567861,-46.697844,2018-07-11,Thursday,20,cafe
User_1186,-12.98356,-38.5129,2018-07-12,Thursday,17,movie_rental
User_146,-23.489717,-46.957883,2018-07-11,Thursday,21,car_dealer
User_3868,-1.723285,-48.883615,2018-07-09,Thursday,21,car_wash
User_3574,-23.658458,-46.765515,2018-07-09,Thursday,20,pharmacy
User_4564,-8.280623,-35.973002,2018-07-08,Monday,14,taxi_stand
User_264,-8.008309,-34.875667,2018-07-09,Monday,15,gym
User_1637,-20.839967,-49.382248,2018-07-09,Monday,15,store
User_3459,-23.599626,-46.674706,2018-07-08,Monday,15,grocery_or_supermarket
User_5479,-23.630531,-46.647841,2018-07-08,Monday,15,home_goods_store
User_2545,-14.927348,-42.815731,2018-07-09,Monday,15,lodging
User_5217,-23.655799,-46.535783,2018-07-09,Monday,15,restaurant
User_970,-14.793436,-40.142468,2018-07-09,Monday,15,beauty_salon
User_322,-5.822659,-35.205396,2018-07-09,Monday,14,gas_station
User_944,-19.96801,-44.196848,2018-07-07,Monday,10,doctor
User_1541,-8.708229,-35.521432,2018-07-09,Monday,7,cultural_venue
User_350,-19.630742,-43.964185,2018-07-08,Monday,10,stadium
User_4195,-11.269482,-37.438074,2018-07-08,Sunday,17,school
User_5787,2.816972,-60.669133,2018-07-09,Monday,10,car_repair
User_671,-22.856474,-43.460628,2018-07-09,Monday,10,restaurant
User_5487,-8.668885,-36.314856,2018-07-09,Monday,11,restaurant
User_3108,-21.527722,-43.015408,2018-07-09,Monday,6,bakery
User_250,-23.464269,-46.412543,2018-07-09,Monday,13,store
User_2978,-23.210742,-46.813528,2018-07-09,Monday,14,university
User_2000,-21.20694,-47.764235,2018-07-09,Monday,14,store
User_434,-12.974192,-38.423955,2018-07-08,Monday,15,doctor
User_3424,-9.564981,-35.744749,2018-07-09,Monday,8,furniture_store
User_2709,-8.062403,-34.87815,2018-07-09,Monday,15,restaurant
User_2108,-20.459615,-54.616596,2018-07-09,Monday,14,bar
User_3199,-12.931141,-38.482907,2018-07-09,Monday,14,grocery_or_supermarket
User_4580,-30.080121,-51.091746,2018-07-09,Monday,14,restaurant
User_844,-22.740812,-43.473988,2018-07-08,Monday,14,qsr
User_3412,-7.97772,-34.84016,2018-07-08,Monday,14,store
User_964,-1.366861,-48.37095,2018-07-07,Monday,15,hospital
User_197,-12.920436,-38.442957,2018-07-08,Monday,13,storage
User_2501,-25.462725,-49.398812,2018-07-08,Saturday,10,cafe
User_1945,-6.381994,-37.351326,2018-07-08,Saturday,0,university
User_3592,-1.293055,-47.921437,2018-07-08,Saturday,11,restaurant
User_2048,-22.935516,-47.063487,2018-07-08,Saturday,11,car_dealer
User_1772,-23.660784,-46.532729,2018-07-08,Saturday,11,restaurant
User_1414,-2.555677,-44.236513,2018-07-08,Saturday,11,post_office
User_5151,-27.596336,-48.553873,2018-07-10,Saturday,9,city_hall
User_4088,-23.28074,-51.172453,2018-07-10,Saturday,10,car_repair
User_2494,-8.02556,-35.003188,2018-07-10,Friday,21,restaurant
User_2692,-20.195099,-40.254728,2018-07-11,Saturday,15,cultural_venue
User_4605,-19.975992,-44.065505,2018-07-11,Saturday,14,bakery
User_5933,-9.573867,-35.768552,2018-07-11,Saturday,15,cultural_venue
User_2185,-21.429175,-45.947698,2018-07-11,Saturday,11,store
User_937,-8.677991,-35.576951,2018-07-11,Saturday,12,school
User_4455,-21.127953,-41.666607,2018-07-11,Saturday,15,storage
User_5827,-25.457529,-49.349343,2018-07-11,Saturday,15,doctor
User_3148,-23.577735,-47.459434,2018-07-11,Saturday,15,grocery_or_supermarket
User_587,-29.363225,-50.809064,2018-07-11,Saturday,15,cafe
User_1547,-22.64887,-42.005989,2018-07-11,Saturday,15,car_dealer
User_4000,-8.222149,-34.934191,2018-07-11,Saturday,15,department_store
User_3383,-23.572858,-46.649326,2018-07-11,Saturday,12,doctor
User_3143,-22.786366,-47.229037,2018-07-11,Saturday,15,real_estate_agency
User_4816,-23.168183,-45.911468,2018-07-11,Saturday,15,store
User_84,-29.704262,-53.800204,2018-07-11,Saturday,13,car_repair
User_5271,-20.294427,-40.308552,2018-07-11,Saturday,15,airport
User_3568,-22.853953,-47.154161,2018-07-11,Saturday,15,bank
User_725,-8.132329,-34.951589,2018-07-11,Saturday,14,school
User_1970,-9.478403,-35.83852,2018-07-11,Saturday,15,electronics_store
User_3074,-18.972772,-49.462096,2018-07-11,Saturday,14,car_dealer
User_14,-30.002871,-51.080218,2018-07-11,Saturday,15,car_repair
User_713,-22.34318,-41.758192,2018-07-11,Saturday,15,school
User_3744,-22.88849,-43.470491,2018-07-11,Friday,9,lodging
User_5063,-22.905489,-43.174051,2018-07-11,Friday,9,taxi_stand
User_65,-25.436196,-49.31124,2018-07-10,Friday,9,store
User_3306,-18.958173,-48.27056,2018-07-11,Friday,9,school
User_5818,-29.311047,-49.773453,2018-07-11,Friday,10,furniture_store
User_3714,-23.637066,-46.59634,2018-07-10,Friday,9,store
User_2182,-27.027233,-48.612144,2018-07-10,Thursday,18,bakery
User_322,-22.896947,-43.216504,2018-07-10,Friday,5,restaurant
User_1174,-3.746655,-38.54841,2018-07-04,Friday,10,bank
User_5059,-30.029837,-51.165917,2018-07-04,Thursday,21,cafe
User_28,-8.083235,-34.916808,2018-07-04,Friday,5,home_goods_store
User_5769,-20.454215,-54.606064,2018-07-04,Thursday,13,lodging
User_5867,-7.372647,-37.480147,2018-07-04,Thursday,14,restaurant
User_2086,-9.164944,-36.685837,2018-07-04,Thursday,21,car_repair
User_5932,-22.886098,-43.283687,2018-07-04,Thursday,21,restaurant
User_5917,-2.928055,-41.7534,2018-07-04,Thursday,20,university
User_4472,-20.079528,-44.583355,2018-07-04,Friday,8,store
User_324,-15.742111,-48.169616,2018-07-04,Friday,10,lawyer
User_2293,-30.036176,-51.051226,2018-07-04,Thursday,21,store
User_5271,-16.706337,-49.272131,2018-07-04,Friday,7,school
User_5057,-23.548946,-46.646655,2018-07-04,Thursday,21,post_office
User_2065,-0.867319,-52.536904,2018-07-04,Thursday,22,lodging
User_5004,-25.059096,-50.177278,2018-07-04,Thursday,21,store
User_1920,-32.048309,-52.118728,2018-07-03,Thursday,21,grocery_or_supermarket
User_2481,-2.551659,-44.192059,2018-07-04,Friday,1,lodging
User_1321,-6.749862,-38.967622,2018-07-04,Thursday,19,restaurant
User_503,-16.604263,-49.322321,2018-07-04,Friday,8,restaurant
User_164,-29.951835,-51.018033,2018-07-04,Saturday,0,doctor
User_2280,-3.734868,-38.521313,2018-07-04,Friday,9,park
User_2767,-3.837192,-50.635891,2018-07-04,Friday,9,furniture_store
User_806,-11.865843,-55.495786,2018-07-03,Friday,9,beauty_salon
User_367,-9.663203,-35.71409,2018-07-03,Friday,7,place_of_worship
User_4925,0.051252,-51.045465,2018-07-03,Friday,9,university
User_835,-15.601045,-56.095571,2018-07-02,Friday,9,school
User_4321,-12.937032,-38.482042,2018-07-03,Friday,10,store
User_4320,-32.032738,-52.096595,2018-07-03,Wednesday,14,bar
User_5278,-5.1002,-42.803753,2018-07-03,Monday,15,school
User_2635,-25.429556,-49.265705,2018-07-03,Wednesday,14,plumber
User_2668,-22.807482,-43.327405,2018-07-03,Wednesday,15,spa
User_920,-19.862631,-43.959864,2018-07-03,Wednesday,15,store
User_5985,-22.897575,-47.118479,2018-07-04,Wednesday,14,bank
User_5318,-2.544305,-44.217325,2018-07-04,Wednesday,15,store
User_5193,-3.074938,-59.954696,2018-07-05,Wednesday,13,restaurant
User_3829,-23.165666,-46.911501,2018-07-05,Wednesday,15,university
User_504,-20.329869,-46.368672,2018-07-05,Wednesday,8,restaurant
User_4132,-1.462295,-48.455485,2018-07-05,Wednesday,10,pharmacy
User_4874,-12.959489,-38.405807,2018-07-05,Wednesday,9,accounting
User_1605,-23.198132,-46.865798,2018-07-05,Wednesday,11,restaurant
User_5024,-25.425905,-49.252358,2018-07-05,Wednesday,11,pharmacy
User_5319,-16.332716,-48.945079,2018-07-05,Tuesday,19,cafe
User_2280,-1.358357,-48.3432,2018-07-05,Tuesday,19,furniture_store
User_5782,-12.111916,-43.894197,2018-07-05,Tuesday,21,furniture_store
User_5067,-20.024582,-40.744649,2018-07-04,Tuesday,21,restaurant
User_4581,-27.555537,-48.620966,2018-07-05,Tuesday,21,store
User_4567,-21.14311,-48.943491,2018-07-05,Tuesday,21,bakery
User_4542,-8.076139,-35.003613,2018-07-05,Wednesday,10,cafe
User_2922,-23.970002,-46.318253,2018-07-05,Wednesday,11,pharmacy
User_3870,-7.093979,-34.844013,2018-07-05,Tuesday,18,school
User_3944,-15.902077,-48.046107,2018-07-05,Tuesday,19,store
User_897,-23.654721,-46.527504,2018-07-05,Tuesday,12,lawyer
User_4383,-2.428417,-54.741419,2018-07-05,Tuesday,19,store
User_3391,-22.915077,-48.463873,2018-07-05,Monday,14,restaurant
User_3330,-18.88914,-48.267858,2018-07-05,Monday,15,grocery_or_supermarket
User_5126,-23.522009,-46.657871,2018-07-05,Monday,14,electronics_store
User_2054,-23.404946,-45.008355,2018-07-05,Monday,13,bakery
User_2408,-16.32416,-48.949722,2018-07-04,Monday,15,beauty_salon
User_4780,-24.035195,-46.526889,2018-07-05,Monday,15,lodging
User_2685,-1.454848,-48.470448,2018-07-05,Monday,15,school
User_1216,-23.494241,-46.714281,2018-07-04,Sunday,17,store
User_2652,-22.67809,-43.247472,2018-07-04,Monday,15,plumber
User_5308,-22.905707,-43.270215,2018-07-05,Monday,11,restaurant
User_267,-20.071392,-43.984343,2018-07-05,Monday,11,doctor
User_4005,-20.855042,-41.116803,2018-07-05,Monday,10,doctor
User_1763,-23.171533,-45.813429,2018-07-05,Monday,11,restaurant
User_5259,-15.623239,-56.084661,2018-07-05,Saturday,4,city_hall
User_4436,-6.08317,-49.885888,2018-07-05,Monday,10,jewelry_store
User_2805,-7.848146,-35.761269,2018-07-05,Monday,14,store
User_566,-22.74559,-43.413795,2018-07-04,Monday,15,restaurant
User_4684,-22.107496,-41.469305,2018-07-11,Monday,15,plumber
User_4799,-22.223468,-45.921734,2018-07-11,Monday,10,restaurant
User_1754,-16.657938,-49.256003,2018-07-11,Monday,10,restaurant
User_421,-29.939402,-50.992868,2018-07-11,Monday,8,bar
User_792,-25.465731,-50.64575,2018-07-11,Monday,10,store
User_3855,-16.014602,-48.054934,2018-07-11,Monday,10,taxi_stand
User_4213,-23.804936,-48.609918,2018-07-11,Sunday,12,beauty_salon
User_3290,-3.755384,-38.488949,2018-07-10,Monday,20,stadium
User_5778,-22.833937,-43.269459,2018-07-09,Tuesday,11,restaurant
User_4616,-16.459462,-54.62999,2018-07-10,Tuesday,7,bank
User_1928,-22.74209,-47.341067,2018-07-10,Tuesday,12,store
User_1757,-23.633008,-46.705932,2018-07-11,Tuesday,12,car_repair
User_1981,-28.377473,-53.92239,2018-07-11,Tuesday,12,florist
User_1110,-19.972267,-43.970806,2018-07-11,Tuesday,12,car_dealer
User_3766,-22.755751,-43.453108,2018-07-10,Tuesday,12,restaurant
User_3581,-15.557216,-56.050941,2018-07-11,Tuesday,12,store
User_3262,-20.0951,-44.046414,2018-07-11,Tuesday,11,travel_agency
User_967,-12.135127,-38.418012,2018-07-11,Tuesday,12,bar
User_5449,-19.934028,-44.051113,2018-07-11,Tuesday,12,university
User_1290,-1.400991,-48.460569,2018-07-11,Tuesday,8,bakery
User_4611,-26.298911,-48.844785,2018-07-11,Tuesday,13,storage
User_4677,-15.825961,-47.954386,2018-07-11,Tuesday,13,local_government_office
User_1882,-20.192442,-40.270664,2018-07-11,Tuesday,7,roofing_contractor
User_5368,-11.439479,-61.444338,2018-07-11,Monday,20,stadium
User_3700,-22.92107,-43.369756,2018-07-11,Tuesday,11,moving_company
User_5311,-30.001612,-51.057495,2018-07-11,Tuesday,8,school
User_899,-20.271248,-50.552881,2018-07-11,Tuesday,12,restaurant
User_5441,-16.674342,-49.285852,2018-07-10,Tuesday,9,bus_station
User_3922,-25.427292,-49.317845,2018-07-11,Tuesday,12,school
User_5128,-22.788939,-43.298416,2018-07-11,Tuesday,12,restaurant
User_2222,-23.638249,-46.583001,2018-07-11,Tuesday,12,painter
User_2962,-23.574256,-46.712045,2018-07-10,Tuesday,12,store
User_1325,-8.911691,-35.71879,2018-07-11,Tuesday,12,car_repair
User_4122,-22.875539,-43.336991,2018-07-11,Tuesday,12,car_repair
User_5433,-24.975991,-53.454921,2018-07-08,Tuesday,9,home_goods_store
User_2832,-30.345349,-54.325525,2018-07-08,Tuesday,8,store
User_4518,-25.399099,-49.337657,2018-07-08,Tuesday,12,school
User_39,-13.124451,-60.538932,2018-07-08,Tuesday,10,restaurant
User_23,-12.23459,-38.975838,2018-07-08,Tuesday,12,bar
User_2237,-23.500884,-46.508599,2018-07-08,Tuesday,12,beauty_salon
User_3567,-7.217411,-35.887589,2018-07-08,Tuesday,12,beauty_salon
User_4079,-20.945538,-48.471247,2018-07-07,Tuesday,12,lodging
User_1076,-23.546395,-46.452074,2018-07-08,Sunday,14,restaurant
User_5240,-23.221823,-44.725701,2018-07-08,Sunday,19,grocery_or_supermarket
User_1584,-23.540197,-46.471718,2018-07-08,Sunday,19,electronics_store
User_378,-16.648203,-49.342493,2018-07-08,Sunday,19,accounting
User_236,-23.489439,-46.395933,2018-07-08,Sunday,19,restaurant
User_4309,-21.746273,-48.140686,2018-07-08,Sunday,19,shoe_store
User_3729,0.09004,-51.062917,2018-07-08,Sunday,19,lodging
User_2141,-8.118482,-34.904905,2018-07-08,Sunday,17,store
User_637,-4.124659,-38.486605,2018-07-04,Sunday,20,store
User_5149,-16.054571,-48.011935,2018-07-08,Sunday,19,grocery_or_supermarket
User_5113,-23.168752,-45.803316,2018-07-08,Sunday,19,restaurant
User_974,-1.444531,-48.459602,2018-07-08,Sunday,19,store
User_4825,-12.256171,-38.942353,2018-07-08,Sunday,19,lodging
User_4958,-13.005068,-38.478149,2018-07-08,Sunday,19,cafe
User_5290,-19.886456,-44.053175,2018-07-08,Saturday,14,car_dealer
User_276,-23.321158,-45.935687,2018-07-08,Saturday,10,bakery
User_1634,-5.814734,-35.212126,2018-07-06,Saturday,15,bakery
User_4028,-23.522695,-46.207279,2018-07-08,Saturday,16,pharmacy
User_2355,-1.472381,-48.461481,2018-07-07,Friday,17,school
User_5051,-21.208576,-47.802767,2018-07-07,Saturday,16,school
User_1492,-21.129652,-47.812903,2018-07-07,Saturday,12,restaurant
User_1741,-15.941949,-49.263356,2018-07-07,Saturday,14,cultural_venue
User_4628,-15.812252,-48.1343,2018-07-08,Saturday,12,beauty_salon
User_1819,-22.943437,-43.392104,2018-07-08,Friday,8,storage
User_3796,-7.845615,-34.909762,2018-07-08,Saturday,12,restaurant
User_136,-22.718091,-47.315209,2018-07-08,Saturday,13,accounting
User_3456,-16.672453,-49.253891,2018-07-08,Saturday,10,grocery_or_supermarket
User_2190,-23.537569,-46.308929,2018-07-01,Saturday,13,amusement_park
User_5813,-23.517638,-46.717415,2018-07-01,Saturday,10,store
User_1309,-23.616815,-46.517014,2018-07-01,Saturday,14,moving_company
User_4051,-22.230149,-54.819759,2018-07-01,Friday,19,pet_store
User_3875,-26.887382,-49.246494,2018-07-01,Saturday,16,store
User_3546,-21.784361,-48.141518,2018-07-01,Saturday,15,storage
User_4251,-23.538872,-46.576128,2018-07-01,Saturday,13,park
User_1672,-27.040939,-49.619529,2018-07-01,Saturday,15,store
User_4766,-15.814633,-48.068055,2018-07-01,Saturday,12,pet_store
User_2931,-2.443529,-44.108672,2018-07-01,Saturday,16,school
User_168,-22.887805,-43.380698,2018-07-01,Wednesday,17,bakery
User_2170,-5.832552,-35.242861,2018-07-06,Wednesday,23,travel_agency
User_964,-23.410056,-51.940709,2018-07-01,Wednesday,23,campground
User_5151,-22.892744,-47.068079,2018-07-01,Wednesday,12,grocery_or_supermarket
User_776,-22.873124,-42.326422,2018-07-14,Wednesday,13,gym
User_1632,-23.742508,-46.666077,2018-07-14,Wednesday,23,store
User_3184,-21.719758,-41.308383,2018-07-15,Wednesday,23,gas_station
User_2708,-16.644715,-49.422276,2018-07-15,Wednesday,21,cultural_venue
User_2500,-16.371507,-39.577226,2018-07-14,Tuesday,14,university
User_558,-23.544945,-46.509587,2018-07-15,Wednesday,20,accounting
User_1641,-30.894514,-55.527302,2018-07-15,Wednesday,14,cultural_venue
User_1375,-15.621728,-56.084106,2018-07-14,Wednesday,22,store
User_2332,-23.351295,-47.696331,2018-07-14,Wednesday,21,public_transportation
User_4163,-26.292155,-48.878178,2018-07-14,Thursday,11,storage
User_1619,-23.554896,-46.675432,2018-07-14,Thursday,8,school
User_684,-21.168617,-47.80293,2018-07-14,Thursday,15,library
User_1088,-20.475978,-54.616778,2018-07-14,Thursday,12,restaurant
User_1860,-16.715121,-49.364758,2018-07-14,Thursday,15,storage
User_1829,-2.532404,-44.258516,2018-07-14,Thursday,15,store
User_4946,-24.95457,-53.466875,2018-07-14,Monday,10,car_repair
User_229,-22.855187,-45.235507,2018-07-14,Monday,10,bank
User_1743,-22.865284,-47.212044,2018-07-14,Monday,14,school
User_779,-22.844939,-47.046881,2018-07-14,Monday,14,cafe
User_4943,-23.500971,-46.750927,2018-07-14,Monday,14,car_repair
User_5792,-23.634281,-46.443584,2018-07-14,Monday,14,bar
User_5166,-21.728272,-51.009621,2018-07-14,Monday,14,school
User_2331,-23.452327,-46.517014,2018-07-14,Monday,10,place_of_worship
User_2651,-22.524813,-44.188649,2018-07-14,Monday,9,store
User_3600,-9.637915,-35.69952,2018-07-14,Monday,10,restaurant
User_5766,-3.834507,-38.582379,2018-07-14,Sunday,18,car_dealer
User_1017,-21.58217,-50.165234,2018-07-14,Monday,7,restaurant
User_1915,-12.916214,-38.417825,2018-07-14,Monday,10,hospital
User_3273,-7.074512,-34.838788,2018-07-14,Monday,7,bar
User_4377,-5.054598,-42.831645,2018-07-15,Monday,8,restaurant
User_3575,-25.422885,-49.258923,2018-07-15,Monday,10,store
User_5840,-23.011196,-43.461135,2018-07-15,Monday,11,restaurant
User_3632,-16.688865,-49.236102,2018-07-15,Monday,10,restaurant
User_4381,-12.953586,-38.354598,2018-07-15,Monday,9,correctional_facility
User_2118,-23.685167,-46.745116,2018-07-15,Monday,10,restaurant
User_1276,-25.463238,-49.518739,2018-07-15,Monday,9,bus_station
User_4184,-21.369067,-45.501854,2018-07-15,Monday,10,lodging
User_2217,-8.067884,-34.98439,2018-07-11,Monday,6,place_of_worship
User_2400,-3.944684,-38.289477,2018-07-11,Monday,10,restaurant
User_1994,-25.537424,-49.218329,2018-07-11,Monday,10,convenience_store
User_947,-23.516483,-46.725378,2018-07-12,Monday,10,school
User_4257,-20.181082,-40.203126,2018-07-12,Monday,15,bar
User_3065,-21.776669,-41.297989,2018-07-12,Monday,16,bar
User_3936,-1.458421,-48.477874,2018-07-12,Monday,16,doctor
User_3240,-22.753509,-47.314951,2018-07-12,Monday,16,beauty_salon
User_1922,-8.118498,-34.905483,2018-07-12,Monday,16,furniture_store
User_1927,-27.592138,-48.572203,2018-07-12,Monday,15,movie_rental
User_847,-26.772962,-49.367468,2018-07-12,Monday,11,movie_rental
User_2482,-22.2485,-45.699513,2018-07-12,Monday,13,doctor
User_4168,-19.772951,-44.083988,2018-07-12,Monday,14,school
User_3121,-22.875404,-43.336882,2018-07-12,Monday,13,restaurant
User_3377,-23.592952,-46.723072,2018-07-12,Sunday,18,restaurant
User_1989,-16.592936,-49.315675,2018-07-12,Monday,11,travel_agency
User_2471,-1.450323,-48.482942,2018-07-12,Monday,14,gas_station
User_4267,-22.803228,-43.372097,2018-07-12,Monday,14,car_repair
User_45,-7.491189,-38.983852,2018-07-12,Monday,10,store
User_3821,-22.899002,-43.108351,2018-07-11,Monday,11,store
User_4616,-2.591061,-44.245384,2018-07-12,Monday,11,school
User_5609,-5.815375,-35.206643,2018-07-12,Monday,7,gas_station
User_2444,-19.398349,-40.070859,2018-07-12,Monday,10,store
User_2863,-21.065647,-41.371929,2018-07-12,Monday,10,school
User_2440,-19.945246,-43.94235,2018-07-12,Monday,11,bar
User_3294,-19.926601,-43.923791,2018-07-12,Monday,11,laundry
User_1930,-20.728691,-40.530074,2018-07-12,Monday,11,storage
User_4555,-23.58726,-46.757781,2018-07-12,Monday,10,school
User_1239,-22.918682,-47.076944,2018-07-12,Monday,13,beauty_salon
User_1280,-22.730579,-47.3425,2018-07-12,Monday,14,bank
User_3764,-24.32249,-46.998622,2018-07-11,Monday,15,car_repair
User_5273,-22.518404,-44.102325,2018-07-12,Monday,15,store
User_5739,-20.472293,-42.482305,2018-07-12,Monday,14,store
User_4176,-21.206282,-47.762887,2018-07-12,Monday,14,storage
User_2935,-23.677763,-46.735681,2018-07-12,Monday,12,real_estate_agency
User_2015,-9.561034,-35.782358,2018-07-11,Monday,14,electrician
User_3189,-5.083865,-42.825364,2018-07-12,Monday,15,place_of_worship
User_3984,-20.503462,-54.633447,2018-07-12,Friday,19,bar
User_371,-23.514433,-46.469962,2018-07-11,Tuesday,3,grocery_or_supermarket
User_5694,-20.202658,-40.220272,2018-07-12,Tuesday,19,car_dealer
User_3149,-20.393988,-43.503741,2018-07-12,Tuesday,19,car_repair
User_549,-23.572839,-46.803017,2018-07-11,Tuesday,19,store
User_1238,-16.335522,-48.935515,2018-07-12,Tuesday,19,airport
User_312,-22.320362,-49.042866,2018-07-10,Monday,22,car_repair
User_5979,-16.672599,-49.254296,2018-07-10,Tuesday,16,accounting
User_1419,-22.219517,-49.973267,2018-07-10,Tuesday,20,shoe_store
User_1961,-10.968793,-37.057836,2018-07-10,Tuesday,13,hair_care
User_2185,-23.488851,-47.461961,2018-07-09,Tuesday,9,doctor
User_1052,-30.030313,-51.222205,2018-07-10,Tuesday,8,local_government_office
User_5125,-18.599511,-46.516254,2018-07-10,Tuesday,9,restaurant
User_5389,-19.959506,-43.987339,2018-07-10,Tuesday,9,store
User_4720,-3.134568,-60.026517,2018-07-10,Tuesday,9,place_of_worship
User_5027,-15.911542,-48.093533,2018-07-10,Tuesday,10,hospital
User_1792,-16.815596,-49.246682,2018-07-09,Monday,9,restaurant
User_5918,-25.465139,-49.315005,2018-07-10,Tuesday,10,qsr
User_1778,-19.925089,-43.935981,2018-07-10,Tuesday,11,locksmith
User_3691,-30.025205,-51.22318,2018-07-10,Tuesday,12,restaurant
User_4725,-22.893518,-47.09165,2018-07-10,Tuesday,7,school
User_5791,-23.263557,-47.316379,2018-07-10,Tuesday,10,grocery_or_supermarket
User_3704,-2.568715,-44.189354,2018-07-09,Tuesday,12,spa
User_558,-20.965759,-49.032144,2018-07-09,Tuesday,12,store
User_3593,-22.778559,-47.167884,2018-07-09,Tuesday,12,school
User_2348,-22.784481,-47.158337,2018-07-10,Tuesday,12,home_goods_store
User_1239,-23.653265,-46.434267,2018-07-10,Monday,0,store
User_687,-20.780745,-49.343376,2018-07-10,Tuesday,12,car_repair
User_2476,-22.581577,-47.514322,2018-07-09,Tuesday,13,travel_agency
User_5246,-22.83031,-43.335613,2018-07-09,Tuesday,11,school
User_4896,-23.612108,-46.636433,2018-07-09,Tuesday,9,cultural_venue
User_4972,-22.877372,-43.289959,2018-07-09,Tuesday,9,gas_station
User_44,-6.983773,-34.830172,2018-07-09,Tuesday,10,park
User_3987,-23.522024,-47.465847,2018-07-09,Tuesday,10,car_repair
User_2580,-23.525137,-46.68637,2018-07-09,Tuesday,9,bar
User_5120,-8.051631,-34.903104,2018-07-09,Tuesday,9,qsr
User_765,-25.542854,-49.275035,2018-07-10,Monday,11,school
User_2338,-22.884708,-43.264307,2018-07-06,Tuesday,9,parking
User_354,-15.81067,-48.105015,2018-07-06,Tuesday,10,restaurant
User_1343,-17.301862,-41.516814,2018-07-06,Tuesday,10,restaurant
User_5815,-23.612724,-46.781241,2018-07-06,Tuesday,8,store
User_3741,-23.742928,-46.565813,2018-07-06,Tuesday,10,cultural_venue
User_4658,-23.569642,-46.713181,2018-07-06,Tuesday,12,store
User_5267,-27.104909,-52.600836,2018-07-06,Tuesday,12,restaurant
User_1992,-20.869581,-49.342518,2018-07-06,Tuesday,12,restaurant
User_243,-22.901888,-47.049531,2018-07-06,Tuesday,12,airport
User_5025,-19.868265,-44.000433,2018-07-06,Tuesday,12,school
User_4831,-26.27406,-48.836193,2018-07-06,Tuesday,12,park
User_5543,-23.625471,-46.701346,2018-07-06,Tuesday,12,furniture_store
User_2401,-10.924508,-37.052302,2018-07-06,Tuesday,9,place_of_worship
User_1244,-22.905894,-43.214737,2018-07-07,Tuesday,12,store
User_1003,-5.733988,-35.2692,2018-07-07,Tuesday,3,restaurant
User_3120,-10.972157,-37.072746,2018-07-07,Tuesday,12,lodging
User_5791,-19.828656,-43.988044,2018-07-07,Tuesday,12,shoe_store
User_1986,-9.657883,-35.750973,2018-07-07,Tuesday,11,restaurant
User_3824,-5.82422,-35.242822,2018-07-07,Tuesday,11,restaurant
User_5878,-23.720636,-46.580154,2018-07-07,Tuesday,11,store
